filename,spectral_centroid,rmse,rolloff,zcr,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,label
classical.00008.au,1516.6262193385692,0.03403812646865845,2973.7820179469813,0.07878788336880804,135.99917763157896,-292.1282958984375,127.76905059814453,-29.90104103088379,37.4301872253418,-9.54702377319336,5.11370325088501,-13.81169605255127,7.026101112365723,-7.03017520904541,6.4896979331970215,0.47993096709251404,0.2054993063211441,0.22568362951278687,0.16878144443035126,0.17346729338169098,0.32589566707611084,0.17479334771633148,0.2469353973865509,0.19405199587345123,0.3136274516582489,0.3423306345939636,0.20628570020198822,classical
classical.00018.au,1157.8898583070854,0.018684960901737213,2181.97847254136,0.07066888484423374,129.19921875,-405.6737976074219,145.70730590820312,-0.8328112959861755,23.074003219604492,9.221291542053223,-2.649329662322998,-5.747466564178467,-2.0850398540496826,-0.6423527002334595,6.7624382972717285,0.27273082733154297,0.2266758531332016,0.14793291687965393,0.11316977441310883,0.2815786898136139,0.367840051651001,0.15741734206676483,0.26774612069129944,0.30054420232772827,0.161857008934021,0.3295569121837616,0.2418968230485916,classical
classical.00084.au,1001.400438764717,0.021982315927743912,1731.7228618421052,0.05794825125773994,112.34714673913044,-369.1842041015625,171.9869842529297,-27.298707962036133,6.032783508300781,-0.12254725396633148,-10.674321174621582,-11.914142608642578,-10.19211196899414,-11.358970642089844,-10.504353523254395,0.23028084635734558,0.14391948282718658,0.20855680108070374,0.15713120996952057,0.1133914366364479,0.21164917945861816,0.18954448401927948,0.5901151895523071,0.2908014953136444,0.19044890999794006,0.43358689546585083,0.18646340072155,classical
classical.00069.au,1349.415927727444,0.02916662022471428,2443.6185571062306,0.079280321812113,117.45383522727273,-321.19683837890625,136.30560302734375,-28.31138038635254,31.041759490966797,0.560744047164917,0.22359822690486908,0.6565994024276733,-1.3185235261917114,-0.04185139760375023,-0.42078033089637756,0.3942820727825165,0.12457433342933655,0.1789586991071701,0.07489213347434998,0.23664157092571259,0.4312787652015686,0.1517098993062973,0.2923429012298584,0.11958914995193481,0.34633034467697144,0.32867932319641113,0.16071051359176636,classical
classical.00091.au,2192.798091164325,0.04474571347236633,4066.4670772965846,0.1524378537393576,143.5546875,-251.31344604492188,88.72515106201172,-41.76719284057617,37.91978454589844,-12.023972511291504,21.637849807739258,-5.854145050048828,25.72572898864746,-5.196481704711914,14.300962448120117,0.14011630415916443,0.29258620738983154,0.12260523438453674,0.2546245753765106,0.41485223174095154,0.16920359432697296,0.20693005621433258,0.13859409093856812,0.3422194719314575,0.22598081827163696,0.10166028887033463,0.2754868268966675,classical
classical.00089.au,2423.3928713375903,0.03513949736952782,4296.62401890238,0.16668644482875386,99.38401442307692,-301.9122009277344,57.52901077270508,-59.13264846801758,33.56534194946289,-20.884864807128906,17.74196434020996,-0.6434805393218994,49.01888656616211,19.129209518432617,27.08637809753418,0.18488356471061707,0.09342709928750992,0.06124236807227135,0.1832803338766098,0.27501046657562256,0.08942805975675583,0.12427464872598648,0.07527290284633636,0.3687678277492523,0.34039655327796936,0.156441330909729,0.6554136872291565,classical
classical.00090.au,2172.340940607676,0.023866184055805206,4066.550410126016,0.151986231375774,117.45383522727273,-326.2809143066406,85.92119598388672,-42.987640380859375,31.841543197631836,-19.572507858276367,9.99443244934082,-16.45934295654297,10.003572463989258,-8.59538745880127,25.508464813232422,0.15480445325374603,0.28924429416656494,0.12741009891033173,0.2562313377857208,0.1670926809310913,0.0697876513004303,0.16937147080898285,0.20515602827072144,0.47415509819984436,0.28176411986351013,0.24182802438735962,0.15290690958499908,classical
classical.00088.au,1302.6624548505915,0.028241822496056557,2347.185806888545,0.07053623258513932,107.666015625,-299.7755432128906,157.33685302734375,-37.354209899902344,15.77100658416748,-5.74981689453125,-4.45776891708374,-6.8159050941467285,-10.737252235412598,-9.883399963378906,-8.153300285339355,0.34128621220588684,0.25299307703971863,0.21159107983112335,0.310818612575531,0.14848122000694275,0.2189294695854187,0.14117734134197235,0.396892249584198,0.5552978515625,0.2744900584220886,0.4611859917640686,0.21647566556930542,classical
classical.00043.au,1063.1533055256577,0.1154075562953949,1610.948592147591,0.051040885618227554,123.046875,-249.5338134765625,161.6055908203125,10.134590148925781,-3.0793089866638184,-0.601394772529602,-2.076702833175659,-12.190370559692383,-8.603269577026367,-14.638801574707031,-12.051187515258789,0.10369549691677094,0.058253705501556396,0.21123003959655762,0.3652186095714569,0.13900411128997803,0.1746722012758255,0.10676657408475876,0.24985726177692413,0.13267621397972107,0.14553816616535187,0.46679258346557617,0.13777567446231842,classical
classical.00082.au,1415.0792102867345,0.04297604411840439,2489.5016129910023,0.08737929022349071,112.34714673913044,-264.036865234375,142.14724731445312,-51.360721588134766,5.033838272094727,-20.26250648498535,-17.130109786987305,-16.068241119384766,-20.306543350219727,-15.035514831542969,-9.732966423034668,0.22433169186115265,0.17000091075897217,0.27088823914527893,0.22464008629322052,0.28992462158203125,0.3169577419757843,0.33066514134407043,0.38750895857810974,0.2889866828918457,0.32382073998451233,0.31515800952911377,0.2506864666938782,classical
classical.00051.au,1527.629815786948,0.08053867518901825,3220.8471906443497,0.06010507872968266,135.99917763157896,-230.2445526123047,119.15129089355469,-1.0509989261627197,28.387916564941406,10.008710861206055,16.128835678100586,4.791749000549316,6.190906524658203,0.9473565816879272,5.912571907043457,0.3750118911266327,0.3982069790363312,0.49174410104751587,0.4106518626213074,0.4521636366844177,0.3231406807899475,0.4087105393409729,0.40366414189338684,0.2865627408027649,0.33954811096191406,0.31246083974838257,0.37486544251441956,classical
classical.00083.au,852.9122973003384,0.041897475719451904,1401.2831932989068,0.05079296572658669,123.046875,-338.8257141113281,190.1980743408203,-16.329572677612305,3.6916768550872803,-0.4389786422252655,-8.891756057739258,-10.386073112487793,-16.370458602905273,-13.287487030029297,-10.788422584533691,0.5076586604118347,0.17887184023857117,0.19514380395412445,0.08817164599895477,0.22353212535381317,0.40970948338508606,0.1410890817642212,0.21651838719844818,0.15864242613315582,0.47568419575691223,0.20298559963703156,0.13798263669013977,classical
classical.00085.au,1525.619292996841,0.0388885997235775,2732.97514073989,0.09158788155476007,107.666015625,-246.1896209716797,149.44773864746094,-41.97700500488281,11.615730285644531,-10.285990715026855,-4.013753414154053,-7.139347553253174,-10.134029388427734,-9.423483848571777,-7.170180320739746,0.33709633350372314,0.22715432941913605,0.4996626675128937,0.29681411385536194,0.3627573847770691,0.3492031991481781,0.20813049376010895,0.39183688163757324,0.2188989222049713,0.32089388370513916,0.2975962162017822,0.20578858256340027,classical
classical.00073.au,1211.2963352101176,0.043831586837768555,2104.7039398098877,0.07093910240905572,129.19921875,-306.75274658203125,152.91249084472656,-27.590593338012695,16.318111419677734,-3.1567296981811523,-8.93361759185791,-5.425212860107422,-9.775880813598633,-7.109971523284912,0.293281227350235,0.4295017421245575,0.15245762467384338,0.2861575782299042,0.1525864452123642,0.19394361972808838,0.46075141429901123,0.14133493602275848,0.11856851726770401,0.06146880239248276,0.19003140926361084,0.24280846118927002,0.1663297712802887,classical
classical.00076.au,1340.2706428191875,0.05885127931833267,2521.9847499032508,0.07171347414376934,117.45383522727273,-238.58221435546875,149.783935546875,-28.870040893554688,28.259254455566406,-0.7971581816673279,-3.927917003631592,-2.143702507019043,-4.342735767364502,-4.189805507659912,-3.44362211227417,0.30526071786880493,0.2300640344619751,0.20077824592590332,0.4150046110153198,0.16565856337547302,0.18385513126850128,0.11607324331998825,0.3425143361091614,0.39286595582962036,0.20957547426223755,0.36708369851112366,0.1970633715391159,classical
classical.00022.au,1211.1999519830044,0.04790722578763962,2237.361470981279,0.06844629813273993,107.666015625,-278.74969482421875,160.0255126953125,-28.405506134033203,23.06528663635254,-2.695343017578125,3.0144855976104736,-11.2918701171875,-0.5081972479820251,-11.35939884185791,3.179765462875366,0.34315982460975647,0.22835111618041992,0.267586350440979,0.29327157139778137,0.3409757614135742,0.5193137526512146,0.21411330997943878,0.2646234929561615,0.13244056701660156,0.23026050627231598,0.30118927359580994,0.18022239208221436,classical
classical.00032.au,792.8999210790028,0.008045235648751259,1207.567698003338,0.03658178937693499,123.046875,-498.5840759277344,177.51991271972656,11.205842018127441,27.645540237426758,-2.8339855670928955,5.101150989532471,-6.605432987213135,-1.060356855392456,-4.152251720428467,-3.0534470081329346,0.2881257236003876,0.7000514268875122,0.32400718331336975,0.2152346968650818,0.24525010585784912,0.3639732897281647,0.3500678837299347,0.15742678940296173,0.2724669575691223,0.18708990514278412,0.1579405516386032,0.13597220182418823,classical
classical.00016.au,1054.4895874737008,0.0080107431858778,1947.038226526219,0.04766448880127709,99.38401442307692,-482.6776428222656,154.86581420898438,-5.028834342956543,29.731904983520508,-1.8718469142913818,8.219090461730957,-4.765624046325684,9.654473304748535,-3.3304288387298584,4.53955078125,0.21902640163898468,0.23899345099925995,0.6497893929481506,0.26187482476234436,0.08793442696332932,0.05056416615843773,0.1421612650156021,0.27120351791381836,0.13922615349292755,0.25691601634025574,0.1260882318019867,0.18673129379749298,classical
classical.00087.au,876.8756125963508,0.021447382867336273,1457.2078551301277,0.051046554518188854,123.046875,-393.00836181640625,190.79196166992188,-13.327967643737793,8.270544052124023,1.54557204246521,-11.07833480834961,-11.245770454406738,-14.003357887268066,-10.618871688842773,-9.39291763305664,0.2290053516626358,0.21483942866325378,0.4024675786495209,0.16074487566947937,0.21932947635650635,0.12501898407936096,0.2908332645893097,0.4509543776512146,0.23988327383995056,0.4330710768699646,0.18516314029693604,0.34189125895500183,classical
classical.00075.au,1171.7185034773229,0.016483211889863014,2235.9031464662344,0.0608847414376935,117.45383522727273,-412.93780517578125,138.533203125,-19.267677307128906,34.153221130371094,8.963805198669434,-4.296085357666016,4.162108898162842,0.8861238956451416,3.0757687091827393,0.10753553360700607,0.5358944535255432,0.26096096634864807,0.06880950927734375,0.0913870707154274,0.17038169503211975,0.2633015811443329,0.12949694693088531,0.24331294000148773,0.220383420586586,0.11388760060071945,0.23379355669021606,0.2774474620819092,classical
classical.00044.au,1181.0215862992002,0.017931727692484856,2031.9960461312403,0.07170553768382353,129.19921875,-402.2155456542969,154.0391082763672,-15.21943187713623,15.3002290725708,-3.0884768962860107,-3.190232753753662,-9.787201881408691,-17.318689346313477,-12.307778358459473,-7.907881736755371,0.3533114790916443,0.20869918167591095,0.18033938109874725,0.3756946623325348,0.22119684517383575,0.2738010287284851,0.20264486968517303,0.2656567096710205,0.21192601323127747,0.15662096440792084,0.3931323289871216,0.18233522772789001,classical
classical.00062.au,1474.8033835452404,0.038956139236688614,2809.941342002467,0.07404603751451239,92.28515625,-305.3965148925781,135.92575073242188,-11.755875587463379,18.222888946533203,10.388239860534668,3.0167267322540283,-5.595541954040527,0.14511623978614807,-1.3488969802856445,-1.8679051399230957,0.43406280875205994,0.2599516212940216,0.3332744538784027,0.21797491610050201,0.2430354505777359,0.45380899310112,0.3319653272628784,0.30178770422935486,0.21595191955566406,0.3675912618637085,0.38469839096069336,0.2985938489437103,classical
classical.00006.au,1372.8258066922608,0.033231887966394424,2737.933444091041,0.07292321739551083,103.359375,-295.702880859375,134.53509521484375,-22.447181701660156,40.74152374267578,-5.877058029174805,9.267066955566406,-11.864937782287598,6.293622016906738,-8.86072063446045,4.400859832763672,0.5871120095252991,0.2240331619977951,0.19464711844921112,0.23421454429626465,0.1738772839307785,0.276655375957489,0.19071726500988007,0.2976122498512268,0.31609198451042175,0.15656675398349762,0.18862740695476532,0.29771652817726135,classical
classical.00074.au,1359.905306924992,0.03729945421218872,2568.6178012529026,0.07211672189434984,161.4990234375,-289.798583984375,143.90931701660156,-26.99605369567871,24.070058822631836,-1.1477428674697876,-6.297492980957031,-2.7453079223632812,-3.5285682678222656,-3.021367311477661,-3.146630048751831,0.2773846983909607,0.1373557150363922,0.30270707607269287,0.1473504602909088,0.21264298260211945,0.4499422311782837,0.1475645750761032,0.1391521394252777,0.1003909632563591,0.31580671668052673,0.4394635260105133,0.1793535351753235,classical
classical.00013.au,1388.0349951135436,0.03174157068133354,2598.7509523751937,0.08088953354779412,129.19921875,-343.1103515625,140.10423278808594,-20.91519546508789,32.33650588989258,-3.688877820968628,2.937927722930908,-10.672707557678223,0.3166278302669525,-5.786782264709473,7.689375877380371,0.31139418482780457,0.20172828435897827,0.4076351821422577,0.14319415390491486,0.1953032910823822,0.18156865239143372,0.18637850880622864,0.43192434310913086,0.17822648584842682,0.2276678830385208,0.11543937772512436,0.20490922033786774,classical
classical.00099.au,1524.9067608690573,0.01050262525677681,3325.1048935456174,0.08068318558920279,117.45383522727273,-378.7244567871094,126.49417114257812,-18.81674575805664,42.886749267578125,-14.294650077819824,25.343915939331055,-14.648359298706055,18.69327163696289,-10.193097114562988,21.11294174194336,0.30578741431236267,0.3523118197917938,0.331592857837677,0.3523118793964386,0.393856942653656,0.22774356603622437,0.4245462417602539,0.36533287167549133,0.2526439130306244,0.32068195939064026,0.29916349053382874,0.38037827610969543,classical
classical.00077.au,811.679646676433,0.016757212579250336,1236.0675256687791,0.04834475679663313,161.4990234375,-477.96844482421875,155.33990478515625,12.762506484985352,5.52070951461792,2.3880467414855957,-10.645416259765625,-16.635927200317383,-12.535449981689453,-11.184639930725098,-9.376079559326172,0.17471857368946075,0.09387749433517456,0.28302261233329773,0.4027026891708374,0.1912996470928192,0.32918474078178406,0.19871419668197632,0.1923580765724182,0.27529996633529663,0.16432815790176392,0.15879875421524048,0.16388052701950073,classical
classical.00057.au,1751.2714172256217,0.016777493059635162,3235.663767717202,0.09525792738970588,107.666015625,-367.16717529296875,112.84346008300781,-18.75543975830078,10.168410301208496,-1.6102495193481445,3.8075220584869385,0.9193494319915771,5.065091133117676,-5.365445137023926,-9.519145965576172,0.39450427889823914,0.21210886538028717,0.36831045150756836,0.20344635844230652,0.21091175079345703,0.23704560101032257,0.1433403044939041,0.3048899471759796,0.20828185975551605,0.24772909283638,0.30790579319000244,0.20704098045825958,classical
classical.00071.au,1396.8242648287155,0.051705267280340195,2615.0591870948624,0.07585706208881579,143.5546875,-269.66534423828125,136.48387145996094,-25.01259994506836,26.39067268371582,0.6757329702377319,-5.381545543670654,-1.120897650718689,-1.5107848644256592,-0.15594501793384552,-3.7792580127716064,0.4653560221195221,0.1925022453069687,0.17290779948234558,0.10414670407772064,0.18454870581626892,0.2942090928554535,0.1256866604089737,0.19313399493694305,0.09460815042257309,0.20310623943805695,0.22885850071907043,0.23829050362110138,classical
classical.00005.au,1431.4275607948387,0.04327157512307167,2836.6578471180824,0.07523877406636997,143.5546875,-264.2473449707031,138.14891052246094,-30.094566345214844,37.815589904785156,-7.173774242401123,6.776308059692383,-11.798504829406738,4.712850570678711,-9.830426216125488,5.849233627319336,0.3151758313179016,0.15605857968330383,0.2553878128528595,0.38897284865379333,0.18447165191173553,0.2764151990413666,0.16462789475917816,0.3624809980392456,0.42987698316574097,0.254087895154953,0.258453369140625,0.1769697666168213,classical
classical.00028.au,1313.6988926998818,0.06261681765317917,2397.0521720201236,0.08109777113970588,151.99908088235293,-228.91712951660156,153.98312377929688,-30.688817977905273,20.806396484375,-6.085673809051514,1.1744197607040405,-10.787298202514648,-3.8875834941864014,-11.598484992980957,0.8836254477500916,0.3316856920719147,0.2307271510362625,0.42773500084877014,0.1657487154006958,0.19227084517478943,0.17101816833019257,0.29515278339385986,0.44965818524360657,0.19939756393432617,0.2814948856830597,0.14885276556015015,0.2616245150566101,classical
classical.00026.au,1278.6010872598486,0.038903284817934036,2233.269829056211,0.08174818292859908,151.99908088235293,-319.33099365234375,143.6587677001953,-31.16957664489746,10.915031433105469,-5.5363450050354,-4.2598557472229,-8.93405818939209,-5.589972019195557,-8.016283988952637,2.3332715034484863,0.31277400255203247,0.17132240533828735,0.38463902473449707,0.1428237110376358,0.20874576270580292,0.19249388575553894,0.17994743585586548,0.4919588565826416,0.20515862107276917,0.22393923997879028,0.16180790960788727,0.27213600277900696,classical
classical.00025.au,1184.0803873157922,0.06412311643362045,2139.1787313455397,0.068293993687113,129.19921875,-221.2628936767578,173.3370819091797,-37.46217727661133,24.36458969116211,-8.688421249389648,3.388082981109619,-12.84121322631836,1.0831414461135864,-15.328579902648926,0.4249916672706604,0.3408868610858917,0.19693873822689056,0.39422640204429626,0.27631622552871704,0.19330459833145142,0.3004987835884094,0.26001685857772827,0.41840630769729614,0.22969086468219757,0.3845198452472687,0.34365299344062805,0.22965079545974731,classical
classical.00040.au,1396.6912386577094,0.019744932651519775,2652.725625997726,0.0726431737374226,117.45383522727273,-358.6339111328125,129.09255981445312,-30.40317726135254,19.887113571166992,-10.385148048400879,-0.6507230401039124,-10.607766151428223,1.5449031591415405,-3.974987268447876,1.8642585277557373,0.1727965772151947,0.16368074715137482,0.20132774114608765,0.17620623111724854,0.20020177960395813,0.2944929599761963,0.5209586024284363,0.32033270597457886,0.3690546452999115,0.24700585007667542,0.19012528657913208,0.15085439383983612,classical
classical.00086.au,1356.373033141779,0.03152145817875862,2496.7265693026798,0.07686121323529412,99.38401442307692,-283.4252014160156,159.58241271972656,-29.540637969970703,18.552221298217773,-9.88820743560791,-3.4242804050445557,-10.99208927154541,-9.775556564331055,-8.296185493469238,-4.247249603271484,0.19158785045146942,0.1663483828306198,0.3482173681259155,0.46230876445770264,0.23388579487800598,0.4005649983882904,0.20450656116008759,0.42830801010131836,0.4553941786289215,0.2616247832775116,0.4231722950935364,0.16997340321540833,classical
classical.00000.au,1505.2990118015819,0.0362548902630806,2717.0085706208883,0.09824505974264706,95.703125,-268.15594482421875,135.6895751953125,-34.07062911987305,25.630828857421875,-12.969511985778809,17.891944885253906,-9.996481895446777,5.628051280975342,-14.142415046691895,7.49835205078125,0.12439842522144318,0.2978253960609436,0.41115817427635193,0.20606040954589844,0.34023961424827576,0.15990906953811646,0.3370644152164459,0.1966256946325302,0.17474861443042755,0.3215638995170593,0.14644870162010193,0.3126504719257355,classical
classical.00068.au,1559.7218519280827,0.05739738047122955,2812.832991183727,0.09520237217008513,161.4990234375,-234.39768981933594,130.26876831054688,-39.54861831665039,19.338031768798828,-6.7970170974731445,-5.1264543533325195,-3.709482192993164,-4.035499572753906,-5.070611953735352,-1.3675247430801392,0.41676080226898193,0.12559255957603455,0.15851585566997528,0.08216208219528198,0.2950698733329773,0.5276355147361755,0.15230482816696167,0.2885677218437195,0.1443449854850769,0.3982555866241455,0.330573171377182,0.16751325130462646,classical
classical.00067.au,1118.2275065852268,0.03168778494000435,1993.6712778758708,0.046355350836880804,143.5546875,-413.57598876953125,143.4252471923828,31.34383773803711,14.03133773803711,1.524375557899475,-2.291031837463379,-6.478890419006348,-8.102931022644043,-5.924818515777588,-4.462898254394531,0.4227622449398041,0.23212888836860657,0.2970922589302063,0.2115633636713028,0.3837902843952179,0.31525006890296936,0.17613554000854492,0.32412484288215637,0.16320917010307312,0.12471503019332886,0.16919197142124176,0.38827717304229736,classical
classical.00066.au,794.9184861016672,0.03173135593533516,1007.277242465654,0.04503222958591331,135.99917763157896,-429.3462219238281,175.15426635742188,31.903709411621094,4.270009517669678,1.0521849393844604,-5.770809173583984,-9.479316711425781,-11.28205680847168,-10.581428527832031,-8.662840843200684,0.272186815738678,0.16099844872951508,0.20578518509864807,0.18326149880886078,0.06995611637830734,0.09967277199029922,0.10577660799026489,0.2832762897014618,0.18786099553108215,0.12424787878990173,0.320953905582428,0.23041263222694397,classical
classical.00019.au,1184.6321420612924,0.00799312349408865,2289.4528226586685,0.057591488486842105,123.046875,-475.84906005859375,141.5205841064453,-8.481038093566895,33.996673583984375,0.5306313633918762,6.045520305633545,0.025262223556637764,9.534499168395996,2.1618294715881348,7.085843086242676,0.34970882534980774,0.23404563963413239,0.28393569588661194,0.459389328956604,0.18976353108882904,0.18590889871120453,0.1635994166135788,0.355581134557724,0.37197116017341614,0.2224683314561844,0.38591501116752625,0.20592451095581055,classical
classical.00017.au,1358.8979027398577,0.03737815096974373,2417.5937144748937,0.08111553369291796,117.45383522727273,-311.53936767578125,148.6832733154297,-33.481117248535156,10.326814651489258,-12.862014770507812,1.2177197933197021,-12.89929485321045,0.7980943918228149,-9.725868225097656,2.0496952533721924,0.25537145137786865,0.2945135533809662,0.263353556394577,0.21963298320770264,0.500515878200531,0.21887615323066711,0.16873258352279663,0.1575378030538559,0.17595060169696808,0.39866113662719727,0.17192259430885315,0.2516714334487915,classical
